instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWavePegasus_14_dense_15.h5,4254,-2850.1943,-2829.8154,-0.72014964,0.050933315,0.302643868
randomIsingDWavePegasus_14_dense_16.h5,4241,-2870.7847,-2850.5786,-0.7088405,0.049437708,0.300446295
randomIsingDWavePegasus_14_dense_17.h5,4241,-2917.5854,-2901.2043,-0.56463116,0.049448134,0.301311641
randomIsingDWavePegasus_14_dense_18.h5,4241,-2901.7344,-2882.3054,-0.6740769,0.049539684,0.301551459
randomIsingDWavePegasus_14_dense_19.h5,4241,-2869.8694,-2847.8518,-0.77312934,0.049373562,0.301221777
randomIsingDWavePegasus_14_dense_2.h5,4254,-2894.02,-2879.7832,-0.49437112,0.051230518,0.305180041
randomIsingDWavePegasus_14_dense_20.h5,4241,-2863.616,-2820.5786,-1.5258342,0.049436281,0.300868084
randomIsingDWavePegasus_14_dense_3.h5,4254,-2881.0454,-2879.9783,-0.037053704,0.050719882,0.302935911
randomIsingDWavePegasus_14_dense_4.h5,4254,-2880.5317,-2833.099,-1.6742308,0.050660725,0.302651857
randomIsingDWavePegasus_14_dense_5.h5,4254,-2857.0535,-2749.4048,-3.915345,0.050783529,0.30234452
randomIsingDWavePegasus_14_dense_6.h5,4254,-2916.9795,-2902.555,-0.49696082,0.050763485,0.301907622
randomIsingDWavePegasus_14_dense_7.h5,4254,-2881.13,-2858.1074,-0.8055142,0.050946502,0.30422043
randomIsingDWavePegasus_14_dense_8.h5,4254,-2916.503,-2832.2178,-2.975942,0.05074974,0.302532993
randomIsingDWavePegasus_14_dense_9.h5,4254,-2911.3635,-2896.296,-0.5202378,0.050813495,0.302437499
randomIsingDWavePegasus_15_dense_1.h5,4904,-3301.2588,-3162.0544,-4.4023385,0.067108034,0.387408843
randomIsingDWavePegasus_15_dense_10.h5,4917,-3343.7312,-3286.3894,-1.7448267,0.066347265,0.389797403
randomIsingDWavePegasus_15_dense_11.h5,4917,-3362.146,-3342.3455,-0.59241444,0.066344371,0.391344383
randomIsingDWavePegasus_15_dense_12.h5,4917,-3291.1328,-3217.4724,-2.2893872,0.066300825,0.392078623
randomIsingDWavePegasus_15_dense_13.h5,4917,-3386.0344,-3349.8198,-1.0810909,0.066397804,0.388559474
randomIsingDWavePegasus_15_dense_14.h5,4917,-3368.4858,-3364.8013,-0.10950336,0.066489831,0.391572309
randomIsingDWavePegasus_15_dense_15.h5,4917,-3326.0747,-3248.2422,-2.3961427,0.066338107,0.39134073
randomIsingDWavePegasus_15_dense_16.h5,4904,-3333.7256,-3305.5747,-0.8516183,0.066238057,0.388793149
randomIsingDWavePegasus_15_dense_17.h5,4904,-3256.478,-3220.429,-1.1193873,0.066668044,0.388471676
randomIsingDWavePegasus_15_dense_18.h5,4904,-3311.7344,-3285.0256,-0.8130451,0.06619929,0.387697582
randomIsingDWavePegasus_15_dense_19.h5,4904,-3325.669,-3204.8115,-3.7711241,0.066546535,0.388908457
randomIsingDWavePegasus_15_dense_2.h5,4917,-3338.4624,-3328.7102,-0.29297224,0.066516579,0.391491438
randomIsingDWavePegasus_15_dense_20.h5,4904,-3293.99,-3215.445,-2.4427388,0.066542038,0.389365998
randomIsingDWavePegasus_15_dense_3.h5,4917,-3392.6904,-3395.0146,0.06845976,0.066388491,0.391120436
randomIsingDWavePegasus_15_dense_4.h5,4917,-3309.357,-3264.55,-1.3725287,0.066487795,0.389505612
randomIsingDWavePegasus_15_dense_5.h5,4917,-3298.6626,-3265.8425,-1.0049495,0.066824229,0.390860203
randomIsingDWavePegasus_15_dense_6.h5,4917,-3359.1062,-3312.919,-1.3941559,0.066446874,0.391140862
randomIsingDWavePegasus_15_dense_7.h5,4917,-3279.8447,-3098.4985,-5.852712,0.066443533,0.391018872
randomIsingDWavePegasus_15_dense_8.h5,4917,-3325.3699,-3287.742,-1.1444916,0.066862809,0.390589408
randomIsingDWavePegasus_15_dense_9.h5,4917,-3307.481,-3218.965,-2.7498238,0.06655267,0.391025394
randomIsingDWavePegasus_16_dense_1.h5,5612,-3817.657,-3709.6367,-2.9118824,0.081891034,0.507903549
randomIsingDWavePegasus_16_dense_10.h5,5627,-3801.4824,-3604.932,-5.4522676,0.081758242,0.508730358
randomIsingDWavePegasus_16_dense_11.h5,5627,-3858.0183,-3633.7449,-6.1719646,0.081376455,0.511005314
randomIsingDWavePegasus_16_dense_12.h5,5627,-3824.6914,-3666.9758,-4.3009715,0.081280621,0.511119299
randomIsingDWavePegasus_16_dense_13.h5,5627,-3870.4023,-3672.8315,-5.37925,0.081285378,0.509003739
randomIsingDWavePegasus_16_dense_14.h5,5627,-3782.7473,-3619.1467,-4.5204186,0.081789202,0.509630911
randomIsingDWavePegasus_16_dense_15.h5,5627,-3791.4062,-3577.0825,-5.991579,0.082002579,0.50958442
randomIsingDWavePegasus_16_dense_16.h5,5612,-3793.8223,-3627.1003,-4.5965624,0.081353452,0.507726342
randomIsingDWavePegasus_16_dense_17.h5,5612,-3804.5825,-3642.0771,-4.461887,0.081253857,0.507490301
randomIsingDWavePegasus_16_dense_18.h5,5612,-3815.6782,-3650.8645,-4.514375,0.081386322,0.505323717
randomIsingDWavePegasus_16_dense_19.h5,5612,-3764.3328,-3591.1526,-4.822412,0.081504161,0.507537979
randomIsingDWavePegasus_16_dense_2.h5,5627,-3822.7195,-3617.0054,-5.687415,0.081524121,0.510270108
randomIsingDWavePegasus_16_dense_20.h5,5612,-3783.1672,-3568.268,-6.022506,0.081441776,0.507283163
randomIsingDWavePegasus_16_dense_3.h5,5627,-3756.8516,-3640.1323,-3.2064562,0.082495701,0.508963609
randomIsingDWavePegasus_16_dense_4.h5,5627,-3800.8843,-3630.3042,-4.698782,0.081428904,0.510234821
randomIsingDWavePegasus_16_dense_5.h5,5627,-3810.4802,-3642.4443,-4.6132727,0.081892029,0.509698263
randomIsingDWavePegasus_16_dense_6.h5,5627,-3842.2717,-3680.861,-4.385133,0.081954001,0.509961541
randomIsingDWavePegasus_16_dense_7.h5,5627,-3795.46,-3604.1548,-5.307907,0.08192036,0.510839847
randomIsingDWavePegasus_16_dense_8.h5,5627,-3853.29,-3662.3108,-5.21472,0.082629182,0.509902253
randomIsingDWavePegasus_16_dense_9.h5,5627,-3827.823,-3736.6946,-2.438744,0.082038803,0.51044647
