instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWavePegasus_4_dense_9.h5,262,-168.62773,-168.62773,0.0,0.038755148,0.00203159
randomIsingDWavePegasus_5_dense_1.h5,446,-276.1996,-276.19955,-1.10491055e-5,0.057293036,0.004720652
randomIsingDWavePegasus_5_dense_10.h5,447,-275.2853,-275.28528,-1.1085801e-5,0.054111888,0.005270401
randomIsingDWavePegasus_5_dense_11.h5,447,-278.613,-278.613,0.0,0.054220999,0.005559106
randomIsingDWavePegasus_5_dense_12.h5,447,-293.40576,-293.40576,0.0,0.05459656,0.005461959
randomIsingDWavePegasus_5_dense_13.h5,447,-290.88306,-290.88306,0.0,0.281792605,0.005717457
randomIsingDWavePegasus_5_dense_14.h5,447,-296.0898,-296.08978,-1.0306867e-5,0.051444567,0.004396673
randomIsingDWavePegasus_5_dense_15.h5,447,-292.1285,-292.1285,0.0,0.051491158,0.004977111
randomIsingDWavePegasus_5_dense_16.h5,446,-284.63672,-284.63672,0.0,0.051430187,0.004954483
randomIsingDWavePegasus_5_dense_17.h5,446,-283.30298,-283.30298,0.0,0.051924819,0.004914777
randomIsingDWavePegasus_5_dense_18.h5,446,-290.45514,-290.45517,1.0506812e-5,0.053598221,0.004851604
randomIsingDWavePegasus_5_dense_19.h5,446,-285.04163,-285.04163,0.0,0.053316514,0.004846443
randomIsingDWavePegasus_5_dense_2.h5,446,-284.33566,-284.33566,0.0,0.053061798,0.005294595
randomIsingDWavePegasus_5_dense_20.h5,446,-290.3175,-290.31747,-1.0511795e-5,0.052863156,0.005232608
randomIsingDWavePegasus_5_dense_3.h5,446,-274.26923,-274.27982,0.0038608746,0.052534407,0.005231469
randomIsingDWavePegasus_5_dense_4.h5,446,-279.04172,-279.04172,0.0,0.053772718,0.005495382
randomIsingDWavePegasus_5_dense_5.h5,446,-280.00037,-280.00037,0.0,0.053966918,0.005439416
