instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomQuboDWaveClique_L=100_dense_8.h5,100,-161.01389,-161.01387,-9.476693e-6,0.034605493,0.003235548
randomQuboDWaveClique_L=100_dense_9.h5,100,-161.9811,-161.98108,-9.420106e-6,0.034688038,0.002735653
randomQuboDWaveClique_L=120_dense_1.h5,120,-196.07423,-196.07425,7.782148e-6,0.081186634,0.023101303
randomQuboDWaveClique_L=120_dense_10.h5,120,-229.2573,-229.2573,0.0,0.141499253,0.003585433
randomQuboDWaveClique_L=120_dense_11.h5,120,-236.10483,-236.10483,0.0,0.047050402,0.003003388
randomQuboDWaveClique_L=120_dense_12.h5,120,-196.98978,-196.98978,0.0,0.047678874,0.009065642
randomQuboDWaveClique_L=120_dense_13.h5,120,-232.08093,-232.08093,0.0,0.04751062,0.002997941
randomQuboDWaveClique_L=120_dense_14.h5,120,-219.22229,-219.22227,-6.960419e-6,0.041537367,0.003743337
randomQuboDWaveClique_L=120_dense_15.h5,120,-218.90262,-218.90263,6.9705825e-6,0.03728798,0.003503927
randomQuboDWaveClique_L=120_dense_16.h5,120,-229.84842,-229.84842,0.0,0.036359382,0.003561138
randomQuboDWaveClique_L=120_dense_17.h5,120,-249.27745,-249.27747,6.121207e-6,0.036988122,0.003404254
randomQuboDWaveClique_L=120_dense_18.h5,120,-211.4628,-211.46281,7.215826e-6,0.036818818,0.003732233
randomQuboDWaveClique_L=120_dense_19.h5,120,-257.44434,-257.44434,0.0,0.038012117,0.003018451
randomQuboDWaveClique_L=120_dense_2.h5,120,-233.29272,-233.29272,0.0,0.0349837,0.003290341
randomQuboDWaveClique_L=120_dense_20.h5,120,-211.61066,-211.61066,0.0,0.034427206,0.003613407
randomQuboDWaveClique_L=120_dense_3.h5,120,-219.09,-219.09,0.0,0.038230426,0.003444398
randomQuboDWaveClique_L=120_dense_4.h5,120,-242.28346,-242.28346,0.0,0.03503892,0.003395804
randomQuboDWaveClique_L=120_dense_5.h5,120,-244.1225,-244.1225,0.0,0.035057981,0.003431159
randomQuboDWaveClique_L=120_dense_6.h5,120,-232.33212,-232.33212,0.0,0.037852745,0.00330091
randomQuboDWaveClique_L=120_dense_7.h5,120,-232.6062,-232.6062,0.0,0.035117419,0.003445217
randomQuboDWaveClique_L=120_dense_8.h5,120,-232.02559,-232.02559,0.0,0.038648657,0.002945068
randomQuboDWaveClique_L=120_dense_9.h5,120,-244.85916,-244.85915,-6.2316603e-6,0.149450579,0.002915882
randomQuboDWaveClique_L=140_dense_1.h5,140,-279.68997,-279.68997,0.0,0.034763658,0.037083146
randomQuboDWaveClique_L=140_dense_10.h5,140,-274.72104,-274.72104,0.0,0.0348284,0.013008783
randomQuboDWaveClique_L=140_dense_11.h5,140,-300.25516,-300.2552,1.0163881e-5,0.036037649,0.004422079
randomQuboDWaveClique_L=140_dense_12.h5,140,-291.09637,-291.09637,0.0,0.034129384,0.004380906
randomQuboDWaveClique_L=140_dense_13.h5,140,-308.59518,-308.59518,0.0,0.034862544,0.00407526
randomQuboDWaveClique_L=140_dense_14.h5,140,-292.4485,-292.4485,0.0,0.035273963,0.004396616
randomQuboDWaveClique_L=140_dense_15.h5,140,-265.77875,-265.77878,1.1482323e-5,0.034304139,0.004557079
randomQuboDWaveClique_L=140_dense_16.h5,140,-285.45197,-284.92145,-0.18619785,0.036809338,0.004062675
randomQuboDWaveClique_L=140_dense_17.h5,140,-254.0925,-254.0925,0.0,0.035168015,0.003724837
randomQuboDWaveClique_L=140_dense_18.h5,140,-304.29565,-304.29565,0.0,0.036203084,0.01232975
randomQuboDWaveClique_L=140_dense_19.h5,140,-265.68823,-265.68823,0.0,0.035456762,0.01682818
randomQuboDWaveClique_L=140_dense_2.h5,140,-304.6632,-304.66318,-1.0016825e-5,0.037459115,0.028525026
randomQuboDWaveClique_L=140_dense_20.h5,140,-286.76825,-286.76825,0.0,0.034909412,0.018777518
randomQuboDWaveClique_L=140_dense_3.h5,140,-313.21243,-313.21243,0.0,0.035418435,0.021667341
randomQuboDWaveClique_L=140_dense_4.h5,140,-305.98068,-305.98068,0.0,0.03758066,0.017897896
