instance,num_var,ground_energy,pa_energy,gap,pa_runtime
wishart_planting_N_100_alpha_2.80_inst_6_sparse.h5,100,-139.11699,-139.11700439453125,-1.034706922781409e-5,0.216228594
wishart_planting_N_100_alpha_2.80_inst_7_sparse.h5,100,-140.6117,-140.6116943359375,4.028158761492214e-6,0.206082143
wishart_planting_N_100_alpha_2.80_inst_8_sparse.h5,100,-138.75581,-138.7558135986328,-2.593500636649234e-6,0.191794098
wishart_planting_N_100_alpha_2.80_inst_9_sparse.h5,100,-139.34523,-139.34523010253906,-7.358635519626827e-8,0.241793672
wishart_planting_N_100_alpha_2.80_inst_10_sparse.h5,100,-140.85607,-140.85606384277344,4.371289466503132e-6,0.230012363
wishart_planting_N_100_alpha_3.00_inst_1_sparse.h5,100,-147.65779,-147.65780639648438,-1.1104381536085592e-5,0.176964176
wishart_planting_N_100_alpha_3.00_inst_2_sparse.h5,100,-151.37916,-151.379150390625,6.347885014715468e-6,0.189421236
wishart_planting_N_100_alpha_3.00_inst_3_sparse.h5,100,-149.89925,-149.8992462158203,2.524482065452482e-6,0.20894015
wishart_planting_N_100_alpha_3.00_inst_4_sparse.h5,100,-150.59963,-150.59963989257812,-6.56879312016939e-6,0.193996442
wishart_planting_N_100_alpha_3.00_inst_5_sparse.h5,100,-148.43107,-148.4310760498047,-4.075834447671027e-6,0.232656345
wishart_planting_N_100_alpha_3.00_inst_6_sparse.h5,100,-148.2575,-148.25750732421875,-4.940201174862122e-6,0.187762605
wishart_planting_N_100_alpha_3.00_inst_7_sparse.h5,100,-149.77274,-149.77273559570312,2.940653201558726e-6,0.209335514
wishart_planting_N_100_alpha_3.00_inst_8_sparse.h5,100,-149.01311,-149.0131072998047,1.8120521907256258e-6,0.1962778
wishart_planting_N_100_alpha_3.00_inst_9_sparse.h5,100,-150.4623,-150.46231079101562,-7.171906601158542e-6,0.216324159
wishart_planting_N_100_alpha_3.00_inst_10_sparse.h5,100,-150.64473,-150.64471435546875,1.0385050482546091e-5,0.207832687
wishart_planting_N_100_alpha_3.20_inst_1_sparse.h5,100,-159.5178,-159.51780700683594,-4.392510392857218e-6,0.176861541
wishart_planting_N_100_alpha_3.20_inst_2_sparse.h5,100,-159.53889,-159.5388946533203,-2.916731026087124e-6,0.191305154
wishart_planting_N_100_alpha_3.20_inst_3_sparse.h5,100,-157.14689,-157.1468963623047,-4.048635435427505e-6,0.207691261
wishart_planting_N_100_alpha_3.20_inst_4_sparse.h5,100,-159.53918,-159.5391845703125,-2.864696002851392e-6,0.179700122
wishart_planting_N_100_alpha_3.20_inst_5_sparse.h5,100,-159.45403,-159.45401000976562,1.2536675532020987e-5,0.208465983
wishart_planting_N_100_alpha_3.20_inst_6_sparse.h5,100,-159.38638,-159.3863983154297,-1.1491213794359185e-5,0.21094343
wishart_planting_N_100_alpha_3.20_inst_7_sparse.h5,100,-157.64336,-157.6433563232422,2.332326470181933e-6,0.1932619
wishart_planting_N_100_alpha_3.20_inst_8_sparse.h5,100,-160.51713,-160.5171356201172,-3.5012569554107158e-6,0.186873596
wishart_planting_N_100_alpha_3.20_inst_9_sparse.h5,100,-161.49459,-161.49459838867188,-5.194398082874037e-6,0.194539667
wishart_planting_N_100_alpha_3.20_inst_10_sparse.h5,100,-157.54302,-157.5430145263672,3.474373428422748e-6,0.207149958
wishart_planting_N_100_alpha_3.40_inst_1_sparse.h5,100,-170.52886,-170.5288543701172,3.301425237503803e-6,0.187751354
wishart_planting_N_100_alpha_3.40_inst_2_sparse.h5,100,-169.14667,-169.14666748046875,1.4895541545690099e-6,0.211519822
wishart_planting_N_100_alpha_3.40_inst_3_sparse.h5,100,-170.41837,-170.41836547851562,2.653167252522528e-6,0.187511294
wishart_planting_N_100_alpha_3.40_inst_4_sparse.h5,100,-171.62131,-171.62130737304688,1.5306683762253737e-6,0.193284036
wishart_planting_N_100_alpha_3.40_inst_5_sparse.h5,100,-169.92319,-169.92320251464844,-7.364885529877256e-6,0.19501239
wishart_planting_N_100_alpha_3.40_inst_6_sparse.h5,100,-170.78582,-170.78582763671875,-4.471518038749819e-6,0.211608047
wishart_planting_N_100_alpha_3.40_inst_7_sparse.h5,100,-170.39335,-170.3933563232422,-3.710967704672711e-6,0.207218607
wishart_planting_N_100_alpha_3.40_inst_8_sparse.h5,100,-171.30931,-171.30931091308594,-5.330042639644084e-7,0.221668923
wishart_planting_N_100_alpha_3.40_inst_9_sparse.h5,100,-168.53358,-168.5335693359375,6.327559469518989e-6,0.240562629
wishart_planting_N_100_alpha_3.40_inst_10_sparse.h5,100,-168.49194,-168.49192810058594,7.062304619496827e-6,0.19079474
wishart_planting_N_100_alpha_3.60_inst_1_sparse.h5,100,-181.65517,-181.65518188476562,-6.542486859441562e-6,0.21182144
wishart_planting_N_100_alpha_3.60_inst_2_sparse.h5,100,-179.22884,-179.2288360595703,2.1985466616592355e-6,0.20845187
wishart_planting_N_100_alpha_3.60_inst_3_sparse.h5,100,-179.97381,-179.9738006591797,5.1900997698363095e-6,0.1930981
wishart_planting_N_100_alpha_3.60_inst_4_sparse.h5,100,-177.84921,-177.8491973876953,7.091571948424319e-6,0.207483937
wishart_planting_N_100_alpha_3.60_inst_5_sparse.h5,100,-180.00509,-180.0050811767578,4.90166260470637e-6,0.221280514
wishart_planting_N_100_alpha_3.60_inst_6_sparse.h5,100,-179.27201,-179.2720184326172,-4.703811371873425e-6,0.200235337
wishart_planting_N_100_alpha_3.60_inst_7_sparse.h5,100,-181.25446,-181.25445556640625,2.446060496706901e-6,0.184423192
wishart_planting_N_100_alpha_3.60_inst_8_sparse.h5,100,-183.96574,-183.9657440185547,-2.1844038333316672e-6,0.212201559
wishart_planting_N_100_alpha_3.60_inst_9_sparse.h5,100,-180.28924,-180.28924560546875,-3.1091532380951123e-6,0.196356546
wishart_planting_N_100_alpha_3.60_inst_10_sparse.h5,100,-179.60323,-179.6032257080078,2.3897076816938153e-6,0.211389635
wishart_planting_N_100_alpha_3.80_inst_1_sparse.h5,100,-190.31164,-190.3116455078125,-2.8941017421523166e-6,0.19899425
wishart_planting_N_100_alpha_3.80_inst_2_sparse.h5,100,-192.49287,-192.49285888671875,5.77334696115104e-6,0.201502723
