instance,num_var,density,velox_energy,gap,runtime_velox
tile_planting_2D_L_50_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,2500,0.0016,-3008.0,0.0,0.044292511
tile_planting_2D_L_50_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,2500,0.0016,-2966.0,0.0,0.045452161
tile_planting_2D_L_50_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,2500,0.0016,-3016.0,0.0,0.056890045
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,2500,0.0016,-4446.0,0.9799555,0.046406165
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,2500,0.0016,-4414.0,0.89806914,0.06751928
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,2500,0.0016,-4478.0,0.7975188,0.045572618
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,2500,0.0016,-4450.0,0.93499553,0.062837746
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,2500,0.0016,-4442.0,0.89245874,0.045687148
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,2500,0.0016,-4452.0,1.1545293,0.046099029
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,2500,0.0016,-4464.0,0.9320905,0.044293859
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,2500,0.0016,-4462.0,1.2831858,0.045839486
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,2500,0.0016,-4468.0,1.0628875,0.07124218
tile_planting_2D_L_50_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,2500,0.0016,-4468.0,1.1941619,0.04653131
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,3600,0.0011111111111111111,-4342.0,0.0,0.073174061
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,3600,0.0011111111111111111,-4340.0,0.0,0.05192974
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,3600,0.0011111111111111111,-4322.0,0.0,0.079298966
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,3600,0.0011111111111111111,-4394.0,0.0,0.056492973
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,3600,0.0011111111111111111,-4322.0,0.0,0.050794537
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,3600,0.0011111111111111111,-4450.0,0.0,0.052243218
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,3600,0.0011111111111111111,-4382.0,0.0,0.051217067
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,3600,0.0011111111111111111,-4352.0,0.0,0.052168703
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,3600,0.0011111111111111111,-4282.0,0.0,0.050417627
tile_planting_2D_L_60_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,3600,0.0011111111111111111,-4384.0,0.0,0.053023046
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,3600,0.0011111111111111111,-6414.0,0.95738107,0.050174437
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,3600,0.0011111111111111111,-6400.0,0.9594553,0.052682322
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,3600,0.0011111111111111111,-6372.0,0.8711886,0.050350609
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,3600,0.0011111111111111111,-6410.0,1.2935017,0.052744445
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,3600,0.0011111111111111111,-6418.0,1.1093991,0.050349598
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,3600,0.0011111111111111111,-6418.0,1.231148,0.05483713
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,3600,0.0011111111111111111,-6410.0,1.1717546,0.051381524
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,3600,0.0011111111111111111,-6392.0,1.0832559,0.052274296
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,3600,0.0011111111111111111,-6388.0,1.0839269,0.050101331
tile_planting_2D_L_60_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,3600,0.0011111111111111111,-6406.0,0.95856524,0.058781012
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,4900,0.0008163265306122449,-5802.0,0.0,0.064065948
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,4900,0.0008163265306122449,-5902.0,0.0,0.078106171
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,4900,0.0008163265306122449,-5850.0,0.0,0.065997371
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,4900,0.0008163265306122449,-5832.0,0.0,0.072984883
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,4900,0.0008163265306122449,-5884.0,0.0,0.077949137
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,4900,0.0008163265306122449,-5892.0,0.0,0.065221558
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,4900,0.0008163265306122449,-5882.0,0.0,0.072604283
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,4900,0.0008163265306122449,-5868.0,0.0,0.077130726
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,4900,0.0008163265306122449,-5890.0,0.0,0.066986707
tile_planting_2D_L_70_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,4900,0.0008163265306122449,-5856.0,0.0,0.072007436
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,4900,0.0008163265306122449,-8786.0,1.0808376,0.080287126
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,4900,0.0008163265306122449,-8724.0,1.1556764,0.065915961
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,4900,0.0008163265306122449,-8640.0,1.0989012,0.064913705
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,4900,0.0008163265306122449,-8686.0,1.070615,0.079879723
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,4900,0.0008163265306122449,-8726.0,1.2895927,0.065462202
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,4900,0.0008163265306122449,-8646.0,1.1659807,0.064863838
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,4900,0.0008163265306122449,-8774.0,1.2604096,0.070824123
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,4900,0.0008163265306122449,-8684.0,1.2733061,0.065745569
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,4900,0.0008163265306122449,-8736.0,1.1988237,0.064610165
tile_planting_2D_L_70_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,4900,0.0008163265306122449,-8738.0,1.2208908,0.078131032
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,6400,0.000625,-7712.0,0.0,0.077376147
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,6400,0.000625,-7652.0,0.0,0.075387721
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,6400,0.000625,-7712.0,0.0,0.083996459
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,6400,0.000625,-7674.0,0.0,0.088503859
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,6400,0.000625,-7628.0,0.0,0.076311685
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,6400,0.000625,-7702.0,0.0,0.075424872
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,6400,0.000625,-7736.0,0.0,0.084133997
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,6400,0.000625,-7718.0,0.0,0.076987672
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,6400,0.000625,-7658.0,0.0,0.086193972
tile_planting_2D_L_80_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,6400,0.000625,-7628.0,0.0,0.076788896
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,6400,0.000625,-11370.0,1.1991658,0.074790268
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,6400,0.000625,-11374.0,1.11285,0.083704811
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,6400,0.000625,-11398.0,1.1276891,0.087752908
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,6400,0.000625,-11398.0,1.3331025,0.07706756
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,6400,0.000625,-11458.0,1.1389129,0.075281709
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,6400,0.000625,-11352.0,1.183844,0.099582682
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,6400,0.000625,-11372.0,1.1130434,0.087489902
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,6400,0.000625,-11390.0,1.1627907,0.088560009
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,6400,0.000625,-11264.0,1.1756448,0.075481381
tile_planting_2D_L_80_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,6400,0.000625,-11340.0,1.185082,0.074298875
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,8100,0.0004938271604938272,-9732.0,0.0,0.097617744
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,8100,0.0004938271604938272,-9794.0,0.0,0.090211465
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,8100,0.0004938271604938272,-9742.0,0.0,0.090328963
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,8100,0.0004938271604938272,-9750.0,0.0,0.099624186
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,8100,0.0004938271604938272,-9790.0,0.0,0.100122426
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,8100,0.0004938271604938272,-9718.0,0.0,0.08906922
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,8100,0.0004938271604938272,-9728.0,0.0,0.089722891
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,8100,0.0004938271604938272,-9830.0,0.0,0.098229872
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,8100,0.0004938271604938272,-9824.0,0.0,0.098060225
tile_planting_2D_L_90_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,8100,0.0004938271604938272,-9610.0,0.0,0.095521507
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,8100,0.0004938271604938272,-14344.0,1.1031439,0.089627098
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,8100,0.0004938271604938272,-14434.0,1.1775982,0.100325556
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,8100,0.0004938271604938272,-14460.0,1.1619959,0.100477909
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,8100,0.0004938271604938272,-14410.0,1.3824254,0.089640998
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,8100,0.0004938271604938272,-14438.0,1.3123719,0.088694335
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,8100,0.0004938271604938272,-14382.0,1.2496567,0.09009245
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,8100,0.0004938271604938272,-14380.0,1.3446763,0.097766815
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,8100,0.0004938271604938272,-14486.0,1.213857,0.103111899
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,8100,0.0004938271604938272,-14442.0,1.3659337,0.093586486
tile_planting_2D_L_90_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,8100,0.0004938271604938272,-14402.0,1.2479429,0.100381218
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,10000,0.0004,-12048.0,0.0,0.106132971
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,10000,0.0004,-12064.0,0.0,0.104214374
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,10000,0.0004,-12000.0,0.0,0.114164153
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,10000,0.0004,-11966.0,0.0,0.113064561
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,10000,0.0004,-11982.0,0.0,0.115961824
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,10000,0.0004,-11910.0,0.0,0.106242244
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,10000,0.0004,-11980.0,0.0,0.117645686
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,10000,0.0004,-11944.0,0.0,0.108427166
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,10000,0.0004,-12036.0,0.0,0.104195151
tile_planting_2D_L_100_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,10000,0.0004,-11962.0,0.0,0.114450144
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,10000,0.0004,-17678.0,1.3063867,0.113851842
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,10000,0.0004,-17848.0,1.2394865,0.107056851
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,10000,0.0004,-17680.0,1.2621468,0.116062748
