instance,num_var,density,velox_energy,gap,runtime_velox
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_1_sparse.h5,100,0.04,-170.0,0.0,0.011701037
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_2_sparse.h5,100,0.04,-166.0,0.0,0.012526983
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_3_sparse.h5,100,0.04,-166.0,0.0,0.012491124
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_4_sparse.h5,100,0.04,-178.0,0.0,0.012697832
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_5_sparse.h5,100,0.04,-174.0,0.0,0.012549759
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_6_sparse.h5,100,0.04,-172.0,0.0,0.013404446
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_7_sparse.h5,100,0.04,-176.0,0.0,0.029193317
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_8_sparse.h5,100,0.04,-178.0,0.0,0.012490541
tile_planting_2D_L_10_p1_0.0_p2_0.7_p3_0.0_inst_9_sparse.h5,100,0.04,-162.0,0.0,0.012611913
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,100,0.04,-182.0,0.0,0.012744808
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,100,0.04,-172.0,0.0,0.012925599
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,100,0.04,-184.0,0.0,0.012430487
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,100,0.04,-184.0,0.0,0.027340813
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,100,0.04,-170.0,0.0,0.012740993
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,100,0.04,-176.0,0.0,0.012830338
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,100,0.04,-188.0,0.0,0.012792774
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,100,0.04,-174.0,0.0,0.013153206
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,100,0.04,-184.0,0.0,0.013086934
tile_planting_2D_L_10_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,100,0.04,-184.0,0.0,0.013195953
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_10_sparse.h5,100,0.04,-184.0,0.0,0.011464666
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_1_sparse.h5,100,0.04,-192.0,0.0,0.01582326
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_2_sparse.h5,100,0.04,-198.0,0.0,0.012527048
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_3_sparse.h5,100,0.04,-188.0,0.0,0.012440989
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_4_sparse.h5,100,0.04,-192.0,0.0,0.012722192
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_5_sparse.h5,100,0.04,-190.0,0.0,0.012773863
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_6_sparse.h5,100,0.04,-188.0,0.0,0.028628518
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_7_sparse.h5,100,0.04,-192.0,0.0,0.012565096
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_8_sparse.h5,100,0.04,-194.0,0.0,0.01261477
tile_planting_2D_L_10_p1_0.0_p2_0.9_p3_0.0_inst_9_sparse.h5,100,0.04,-186.0,0.0,0.012527026
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_10_sparse.h5,100,0.04,-200.0,0.0,0.01271091
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_1_sparse.h5,100,0.04,-200.0,0.0,0.013061059
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_2_sparse.h5,100,0.04,-200.0,0.0,0.02736449
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_3_sparse.h5,100,0.04,-200.0,0.0,0.012566237
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_4_sparse.h5,100,0.04,-200.0,0.0,0.012567991
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_5_sparse.h5,100,0.04,-200.0,0.0,0.012731402
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_6_sparse.h5,100,0.04,-200.0,0.0,0.012987323
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_7_sparse.h5,100,0.04,-200.0,0.0,0.013153147
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_8_sparse.h5,100,0.04,-200.0,0.0,0.013439999
tile_planting_2D_L_10_p1_0.0_p2_1.0_p3_0.0_inst_9_sparse.h5,100,0.04,-200.0,0.0,0.01192809
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_10_sparse.h5,400,0.01,-400.0,0.0,0.018961215
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_1_sparse.h5,400,0.01,-400.0,0.0,0.015366298
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_2_sparse.h5,400,0.01,-400.0,0.0,0.015417515
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_3_sparse.h5,400,0.01,-400.0,0.0,0.015592656
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_4_sparse.h5,400,0.01,-400.0,0.0,0.016019898
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_5_sparse.h5,400,0.01,-400.0,0.0,0.031450451
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_6_sparse.h5,400,0.01,-400.0,0.0,0.014728607
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_7_sparse.h5,400,0.01,-400.0,0.0,0.015018914
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_8_sparse.h5,400,0.01,-400.0,0.0,0.014884756
tile_planting_2D_L_20_p1_0.0_p2_0.0_p3_0.0_inst_9_sparse.h5,400,0.01,-400.0,0.0,0.014832166
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_10_sparse.h5,400,0.01,-454.0,0.0,0.018245164
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_1_sparse.h5,400,0.01,-436.0,0.0,0.030140269
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_2_sparse.h5,400,0.01,-448.0,0.0,0.01509979
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_3_sparse.h5,400,0.01,-434.0,0.0,0.014818431
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_4_sparse.h5,400,0.01,-428.0,0.0,0.014846302
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_5_sparse.h5,400,0.01,-436.0,0.0,0.014882785
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_6_sparse.h5,400,0.01,-444.0,0.0,0.015224714
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_7_sparse.h5,400,0.01,-434.0,0.0,0.013820794
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_8_sparse.h5,400,0.01,-446.0,0.0,0.01497172
tile_planting_2D_L_20_p1_0.0_p2_0.1_p3_0.0_inst_9_sparse.h5,400,0.01,-440.0,0.0,0.015109526
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,400,0.01,-460.0,0.0,0.014736467
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,400,0.01,-492.0,0.0,0.015099217
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,400,0.01,-456.0,0.0,0.016377981
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,400,0.01,-488.0,0.0,0.013644775
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,400,0.01,-466.0,0.0,0.014856832
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,400,0.01,-506.0,0.0,0.014717137
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,400,0.01,-478.0,0.0,0.014854618
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,400,0.01,-482.0,0.0,0.014965736
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,400,0.01,-470.0,0.0,0.030060315
tile_planting_2D_L_20_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,400,0.01,-492.0,0.0,0.014995396
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_10_sparse.h5,400,0.01,-524.0,0.0,0.01486551
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_1_sparse.h5,400,0.01,-534.0,0.0,0.014711697
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_2_sparse.h5,400,0.01,-504.0,0.0,0.014798541
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_3_sparse.h5,400,0.01,-524.0,0.0,0.01478483
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_4_sparse.h5,400,0.01,-534.0,0.0,0.016949863
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_5_sparse.h5,400,0.01,-534.0,0.0,0.01388932
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_6_sparse.h5,400,0.01,-530.0,0.0,0.014963415
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_7_sparse.h5,400,0.01,-514.0,0.0,0.014811686
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_8_sparse.h5,400,0.01,-538.0,0.0,0.015142889
tile_planting_2D_L_20_p1_0.0_p2_0.3_p3_0.0_inst_9_sparse.h5,400,0.01,-510.0,0.0,0.015463421
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_10_sparse.h5,400,0.01,-562.0,0.0,0.020732327
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_1_sparse.h5,400,0.01,-580.0,0.0,0.014025962
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_2_sparse.h5,400,0.01,-558.0,0.0,0.014697079
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_3_sparse.h5,400,0.01,-564.0,0.0,0.014894965
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_4_sparse.h5,400,0.01,-522.0,0.0,0.014766712
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_5_sparse.h5,400,0.01,-574.0,0.0,0.014908259
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_6_sparse.h5,400,0.01,-548.0,0.0,0.015353818
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_7_sparse.h5,400,0.01,-578.0,0.0,0.031775207
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_8_sparse.h5,400,0.01,-562.0,0.0,0.015158035
tile_planting_2D_L_20_p1_0.0_p2_0.4_p3_0.0_inst_9_sparse.h5,400,0.01,-562.0,0.0,0.014804643
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_10_sparse.h5,400,0.01,-594.0,0.0,0.018906276
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_1_sparse.h5,400,0.01,-606.0,0.0,0.01486204
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_2_sparse.h5,400,0.01,-620.0,0.0,0.015190115
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_3_sparse.h5,400,0.01,-586.0,0.0,0.015661322
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_4_sparse.h5,400,0.01,-600.0,0.0,0.013776591
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_5_sparse.h5,400,0.01,-564.0,0.0,0.015077505
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_6_sparse.h5,400,0.01,-618.0,0.0,0.014818843
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_7_sparse.h5,400,0.01,-602.0,0.0,0.015095598
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_8_sparse.h5,400,0.01,-578.0,0.0,0.015374562
tile_planting_2D_L_20_p1_0.0_p2_0.5_p3_0.0_inst_9_sparse.h5,400,0.01,-610.0,0.0,0.015600839
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_10_sparse.h5,400,0.01,-620.0,0.3215434,0.032475089
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_1_sparse.h5,400,0.01,-592.0,0.0,0.017406901
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_2_sparse.h5,400,0.01,-630.0,0.0,0.015074783
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_3_sparse.h5,400,0.01,-644.0,0.0,0.015359766
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_4_sparse.h5,400,0.01,-630.0,0.0,0.014908822
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_5_sparse.h5,400,0.01,-652.0,0.0,0.014977234
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_6_sparse.h5,400,0.01,-646.0,0.0,0.014890948
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_7_sparse.h5,400,0.01,-636.0,0.3134796,0.031618599
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_8_sparse.h5,400,0.01,-636.0,0.0,0.015185172
tile_planting_2D_L_20_p1_0.0_p2_0.6_p3_0.0_inst_9_sparse.h5,400,0.01,-632.0,0.0,0.014824488
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_10_sparse.h5,400,0.01,-676.0,0.0,0.014934753
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_1_sparse.h5,400,0.01,-694.0,0.28735632,0.01499599
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_2_sparse.h5,400,0.01,-692.0,0.57471263,0.0146889
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_3_sparse.h5,400,0.01,-674.0,0.0,0.014987724
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_4_sparse.h5,400,0.01,-688.0,0.2898551,0.013861151
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_5_sparse.h5,400,0.01,-674.0,0.295858,0.015157958
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_6_sparse.h5,400,0.01,-684.0,0.2915452,0.01479218
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_7_sparse.h5,400,0.01,-684.0,0.5813953,0.014919633
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_8_sparse.h5,400,0.01,-680.0,0.29325512,0.015006313
tile_planting_2D_L_20_p1_0.0_p2_0.7_p3_0.0_inst_9_sparse.h5,400,0.01,-680.0,0.58479536,0.015007206
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,400,0.01,-724.0,0.5494506,0.016005347
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,400,0.01,-724.0,0.8219178,0.014305322
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,400,0.01,-734.0,1.0781671,0.014998358
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,400,0.01,-716.0,0.8310249,0.01500581
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,400,0.01,-706.0,0.56338024,0.015292543
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,400,0.01,-734.0,0.8108108,0.016485544
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,400,0.01,-720.0,0.2770083,0.015744493
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,400,0.01,-742.0,0.5361931,0.015984246
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,400,0.01,-714.0,0.2793296,0.014128262
tile_planting_2D_L_20_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,400,0.01,-724.0,0.8219178,0.015160467
tile_planting_2D_L_20_p1_0.0_p2_0.9_p3_0.0_inst_10_sparse.h5,400,0.01,-736.0,0.8086253,0.018034214
tile_planting_2D_L_20_p1_0.0_p2_0.9_p3_0.0_inst_1_sparse.h5,400,0.01,-758.0,0.78534025,0.014910113
tile_planting_2D_L_20_p1_0.0_p2_0.9_p3_0.0_inst_2_sparse.h5,400,0.01,-768.0,1.0309278,0.015062862
tile_planting_2D_L_20_p1_0.0_p2_0.9_p3_0.0_inst_3_sparse.h5,400,0.01,-750.0,0.530504,0.015175591
tile_planting_2D_L_20_p1_0.0_p2_0.9_p3_0.0_inst_4_sparse.h5,400,0.01,-772.0,1.0256411,0.03266113
tile_planting_2D_L_20_p1_0.0_p2_0.9_p3_0.0_inst_5_sparse.h5,400,0.01,-756.0,1.0471205,0.015036075
tile_planting_2D_L_20_p1_0.0_p2_0.9_p3_0.0_inst_6_sparse.h5,400,0.01,-752.0,0.265252,0.014725135
