instance,num_var,density,velox_energy,gap,runtime_velox
3R3X_Ising_with_HUBO_Float64_40_4_sparse.h5,40,0.14125,-19.5,2.5,0.050972173
3R3X_Ising_with_HUBO_Float64_40_5_sparse.h5,40,0.145,-19.5,2.5,0.026168755
3R3X_Ising_with_HUBO_Float64_40_6_sparse.h5,40,0.1425,-20.0,0.0,0.027298505
3R3X_Ising_with_HUBO_Float64_40_7_sparse.h5,40,0.14375,-19.5,2.5,0.026246223
3R3X_Ising_with_HUBO_Float64_40_8_sparse.h5,40,0.14625,-19.5,2.5,0.025471113
3R3X_Ising_with_HUBO_Float64_40_9_sparse.h5,40,0.14625,-20.0,0.0,0.026765052
3R3X_Ising_with_HUBO_Float64_50_10_sparse.h5,50,0.1152,-25.0,0.0,0.028183205
3R3X_Ising_with_HUBO_Float64_50_1_sparse.h5,50,0.116,-25.0,0.0,0.049644226
3R3X_Ising_with_HUBO_Float64_50_2_sparse.h5,50,0.1176,-24.5,2.0,0.026896205
3R3X_Ising_with_HUBO_Float64_50_3_sparse.h5,50,0.116,-24.5,2.0,0.02610696
3R3X_Ising_with_HUBO_Float64_50_4_sparse.h5,50,0.1184,-25.0,0.0,0.047863335
3R3X_Ising_with_HUBO_Float64_50_5_sparse.h5,50,0.1152,-24.5,2.0,0.027371711
3R3X_Ising_with_HUBO_Float64_50_6_sparse.h5,50,0.116,-25.0,0.0,0.02751452
3R3X_Ising_with_HUBO_Float64_50_7_sparse.h5,50,0.1152,-24.5,2.0,0.026967591
3R3X_Ising_with_HUBO_Float64_50_8_sparse.h5,50,0.1168,-24.5,2.0,0.025139261
3R3X_Ising_with_HUBO_Float64_50_9_sparse.h5,50,0.1176,-25.0,0.0,0.028444932
3R3X_Ising_with_HUBO_Float64_60_10_sparse.h5,60,0.09777777777777778,-30.0,0.0,0.026619475
3R3X_Ising_with_HUBO_Float64_60_1_sparse.h5,60,0.09833333333333333,-29.5,1.6666667,0.049393113
3R3X_Ising_with_HUBO_Float64_60_2_sparse.h5,60,0.09666666666666666,-29.5,1.6666667,0.09973735
3R3X_Ising_with_HUBO_Float64_60_3_sparse.h5,60,0.09722222222222222,-29.5,1.6666667,0.027922572
3R3X_Ising_with_HUBO_Float64_60_4_sparse.h5,60,0.09777777777777778,-29.5,1.6666667,0.027556381
3R3X_Ising_with_HUBO_Float64_60_5_sparse.h5,60,0.0961111111111111,-29.5,1.6666667,0.02600982
3R3X_Ising_with_HUBO_Float64_60_6_sparse.h5,60,0.09722222222222222,-30.0,0.0,0.028799981
3R3X_Ising_with_HUBO_Float64_60_7_sparse.h5,60,0.09722222222222222,-30.0,0.0,0.02832696
3R3X_Ising_with_HUBO_Float64_60_8_sparse.h5,60,0.09833333333333333,-29.5,1.6666667,0.048792282
3R3X_Ising_with_HUBO_Float64_60_9_sparse.h5,60,0.09777777777777778,-29.5,1.6666667,0.029742086
3R3X_Ising_with_HUBO_Float64_70_10_sparse.h5,70,0.08489795918367347,-35.0,0.0,0.03497398
3R3X_Ising_with_HUBO_Float64_70_1_sparse.h5,70,0.08285714285714285,-34.5,1.4285715,0.02479609
3R3X_Ising_with_HUBO_Float64_70_2_sparse.h5,70,0.08489795918367347,-34.5,1.4285715,0.026500168
3R3X_Ising_with_HUBO_Float64_70_3_sparse.h5,70,0.0836734693877551,-34.5,1.4285715,0.033316982
3R3X_Ising_with_HUBO_Float64_70_4_sparse.h5,70,0.08408163265306122,-34.5,1.4285715,0.055046052
3R3X_Ising_with_HUBO_Float64_70_5_sparse.h5,70,0.08448979591836735,-34.5,1.4285715,0.02839132
3R3X_Ising_with_HUBO_Float64_70_6_sparse.h5,70,0.08489795918367347,-34.5,1.4285715,0.02616116
3R3X_Ising_with_HUBO_Float64_70_7_sparse.h5,70,0.08285714285714285,-34.5,1.4285715,0.047683418
3R3X_Ising_with_HUBO_Float64_70_8_sparse.h5,70,0.0836734693877551,-34.5,1.4285715,0.026620565
3R3X_Ising_with_HUBO_Float64_70_9_sparse.h5,70,0.08489795918367347,-35.0,0.0,0.026739712
3R3X_Ising_with_HUBO_Float64_80_10_sparse.h5,80,0.0721875,-39.5,1.25,0.050080783
3R3X_Ising_with_HUBO_Float64_80_1_sparse.h5,80,0.0721875,-39.0,2.5,0.026599665
3R3X_Ising_with_HUBO_Float64_80_2_sparse.h5,80,0.0734375,-39.0,2.5,0.026131276
3R3X_Ising_with_HUBO_Float64_80_3_sparse.h5,80,0.07375,-39.5,1.25,0.048554755
3R3X_Ising_with_HUBO_Float64_80_4_sparse.h5,80,0.0734375,-39.5,1.25,0.025999059
3R3X_Ising_with_HUBO_Float64_80_5_sparse.h5,80,0.07375,-40.0,0.0,0.026724359
3R3X_Ising_with_HUBO_Float64_80_6_sparse.h5,80,0.0740625,-39.5,1.25,0.028432608
3R3X_Ising_with_HUBO_Float64_80_7_sparse.h5,80,0.0728125,-39.5,1.25,0.026484182
3R3X_Ising_with_HUBO_Float64_80_8_sparse.h5,80,0.073125,-39.5,1.25,0.028024394
3R3X_Ising_with_HUBO_Float64_80_9_sparse.h5,80,0.0746875,-39.5,1.25,0.027482813
3R3X_Ising_with_HUBO_Float64_90_10_sparse.h5,90,0.0654320987654321,-44.0,2.2222223,0.05184215
3R3X_Ising_with_HUBO_Float64_90_1_sparse.h5,90,0.06567901234567901,-44.0,2.2222223,0.0292685
3R3X_Ising_with_HUBO_Float64_90_2_sparse.h5,90,0.06641975308641976,-44.5,1.1111112,0.030236684
3R3X_Ising_with_HUBO_Float64_90_3_sparse.h5,90,0.0654320987654321,-44.0,2.2222223,0.050338573
3R3X_Ising_with_HUBO_Float64_90_4_sparse.h5,90,0.06592592592592593,-44.0,2.2222223,0.029327605
3R3X_Ising_with_HUBO_Float64_90_5_sparse.h5,90,0.06493827160493827,-44.5,1.1111112,0.028892082
3R3X_Ising_with_HUBO_Float64_90_6_sparse.h5,90,0.06641975308641976,-44.0,2.2222223,0.048005594
3R3X_Ising_with_HUBO_Float64_90_7_sparse.h5,90,0.0654320987654321,-44.0,2.2222223,0.02899018
3R3X_Ising_with_HUBO_Float64_90_8_sparse.h5,90,0.06617283950617284,-44.0,2.2222223,0.030109373
3R3X_Ising_with_HUBO_Float64_90_9_sparse.h5,90,0.06518518518518518,-44.0,2.2222223,0.046291407
3R3X_Ising_with_HUBO_Float64_100_10_sparse.h5,100,0.0594,-49.0,2.0,0.029197264
3R3X_Ising_with_HUBO_Float64_100_1_sparse.h5,100,0.0588,-49.0,2.0,0.029064087
3R3X_Ising_with_HUBO_Float64_100_2_sparse.h5,100,0.0592,-49.0,2.0,0.049623532
3R3X_Ising_with_HUBO_Float64_100_3_sparse.h5,100,0.0588,-49.0,2.0,0.028835133
3R3X_Ising_with_HUBO_Float64_100_4_sparse.h5,100,0.059,-49.0,2.0,0.028825819
3R3X_Ising_with_HUBO_Float64_100_5_sparse.h5,100,0.0586,-49.0,2.0,0.047828166
3R3X_Ising_with_HUBO_Float64_100_6_sparse.h5,100,0.0588,-49.0,2.0,0.029084759
3R3X_Ising_with_HUBO_Float64_100_7_sparse.h5,100,0.059,-49.5,1.0,0.030701032
3R3X_Ising_with_HUBO_Float64_100_8_sparse.h5,100,0.0594,-49.0,2.0,0.048987714
3R3X_Ising_with_HUBO_Float64_100_9_sparse.h5,100,0.0592,-49.5,1.0,0.029297605
3R3X_Ising_with_HUBO_Float64_200_10_sparse.h5,200,0.02995,-97.5,2.5,0.029623023
3R3X_Ising_with_HUBO_Float64_200_1_sparse.h5,200,0.0297,-98.0,2.0,0.048956766
3R3X_Ising_with_HUBO_Float64_200_2_sparse.h5,200,0.02985,-99.0,1.0,0.029475801
3R3X_Ising_with_HUBO_Float64_200_3_sparse.h5,200,0.02995,-98.0,2.0,0.028900853
3R3X_Ising_with_HUBO_Float64_200_4_sparse.h5,200,0.02975,-97.5,2.5,0.048657884
3R3X_Ising_with_HUBO_Float64_200_5_sparse.h5,200,0.02995,-98.0,2.0,0.029398283
3R3X_Ising_with_HUBO_Float64_200_6_sparse.h5,200,0.02975,-98.0,2.0,0.029747279
3R3X_Ising_with_HUBO_Float64_200_7_sparse.h5,200,0.02985,-98.0,2.0,0.027991396
3R3X_Ising_with_HUBO_Float64_200_8_sparse.h5,200,0.02965,-98.0,2.0,0.030424737
3R3X_Ising_with_HUBO_Float64_200_9_sparse.h5,200,0.0297,-98.0,2.0,0.048652497
3R3X_Ising_with_HUBO_Float64_400_10_sparse.h5,400,0.0149125,-195.0,2.5,0.033261025
3R3X_Ising_with_HUBO_Float64_400_1_sparse.h5,400,0.0149625,-195.5,2.25,0.032484464
3R3X_Ising_with_HUBO_Float64_400_2_sparse.h5,400,0.01495,-195.0,2.5,0.031577402
3R3X_Ising_with_HUBO_Float64_400_3_sparse.h5,400,0.014975,-195.0,2.5,0.032428753
3R3X_Ising_with_HUBO_Float64_400_4_sparse.h5,400,0.0149,-194.5,2.75,0.031113817
3R3X_Ising_with_HUBO_Float64_400_5_sparse.h5,400,0.0149625,-194.5,2.75,0.032101327
3R3X_Ising_with_HUBO_Float64_400_6_sparse.h5,400,0.014975,-195.0,2.5,0.049590007
3R3X_Ising_with_HUBO_Float64_400_7_sparse.h5,400,0.0149375,-195.0,2.5,0.031843534
3R3X_Ising_with_HUBO_Float64_400_8_sparse.h5,400,0.014875,-194.5,2.75,0.045689654
3R3X_Ising_with_HUBO_Float64_400_9_sparse.h5,400,0.0149375,-194.0,3.0,0.03235202
3R3X_Ising_with_HUBO_Float64_600_10_sparse.h5,600,0.009955555555555556,-291.5,2.8333335,0.046095169
3R3X_Ising_with_HUBO_Float64_600_1_sparse.h5,600,0.009983333333333334,-293.0,2.3333333,0.043251132
3R3X_Ising_with_HUBO_Float64_600_2_sparse.h5,600,0.009972222222222223,-291.0,3.0,0.044979345
3R3X_Ising_with_HUBO_Float64_600_3_sparse.h5,600,0.00998888888888889,-291.0,3.0,0.042775557
3R3X_Ising_with_HUBO_Float64_600_4_sparse.h5,600,0.009961111111111112,-291.0,3.0,0.058123391
3R3X_Ising_with_HUBO_Float64_600_5_sparse.h5,600,0.009966666666666667,-292.0,2.6666667,0.044545821
3R3X_Ising_with_HUBO_Float64_600_6_sparse.h5,600,0.009977777777777778,-292.0,2.6666667,0.056629334
3R3X_Ising_with_HUBO_Float64_600_7_sparse.h5,600,0.009972222222222223,-292.0,2.6666667,0.044406603
3R3X_Ising_with_HUBO_Float64_600_8_sparse.h5,600,0.009977777777777778,-292.0,2.6666667,0.056490922
3R3X_Ising_with_HUBO_Float64_600_9_sparse.h5,600,0.009977777777777778,-291.5,2.8333335,0.044593142
3R3X_Ising_with_HUBO_Float64_1000_10_sparse.h5,1000,0.00599,-485.0,3.0,0.065705521
3R3X_Ising_with_HUBO_Float64_1000_1_sparse.h5,1000,0.005994,-484.5,3.1,0.056032903
3R3X_Ising_with_HUBO_Float64_1000_2_sparse.h5,1000,0.005996,-486.0,2.8000002,0.06506691
3R3X_Ising_with_HUBO_Float64_1000_3_sparse.h5,1000,0.005998,-484.0,3.2,0.069729063
3R3X_Ising_with_HUBO_Float64_1000_4_sparse.h5,1000,0.00599,-485.5,2.8999999,0.059107825
3R3X_Ising_with_HUBO_Float64_1000_5_sparse.h5,1000,0.005994,-485.0,3.0,0.058902583
3R3X_Ising_with_HUBO_Float64_1000_6_sparse.h5,1000,0.00599,-484.5,3.1,0.060196077
3R3X_Ising_with_HUBO_Float64_1000_7_sparse.h5,1000,0.005986,-484.0,3.2,0.055375787
3R3X_Ising_with_HUBO_Float64_1000_8_sparse.h5,1000,0.005982,-485.5,2.8999999,0.07046357
3R3X_Ising_with_HUBO_Float64_1000_9_sparse.h5,1000,0.005992,-483.5,3.3,0.057114629
3R3X_Ising_with_HUBO_Float64_2000_10_sparse.h5,2000,0.002996,-966.5,3.3500001,0.106619277
3R3X_Ising_with_HUBO_Float64_2000_1_sparse.h5,2000,0.002998,-967.5,3.25,0.108435926
3R3X_Ising_with_HUBO_Float64_2000_2_sparse.h5,2000,0.0029985,-965.0,3.5,0.099297353
3R3X_Ising_with_HUBO_Float64_2000_3_sparse.h5,2000,0.0029985,-965.0,3.5,0.100333247
3R3X_Ising_with_HUBO_Float64_2000_4_sparse.h5,2000,0.002998,-967.5,3.25,0.100146314
3R3X_Ising_with_HUBO_Float64_2000_5_sparse.h5,2000,0.0029965,-967.0,3.3,0.107627943
3R3X_Ising_with_HUBO_Float64_2000_6_sparse.h5,2000,0.002999,-967.0,3.3,0.169757878
3R3X_Ising_with_HUBO_Float64_2000_7_sparse.h5,2000,0.002998,-968.0,3.2,0.114219969
3R3X_Ising_with_HUBO_Float64_2000_8_sparse.h5,2000,0.0029975,-969.5,3.05,0.134152514
3R3X_Ising_with_HUBO_Float64_2000_9_sparse.h5,2000,0.0029995,-968.0,3.2,0.121460447
3R3X_Ising_Float64_1_v=1.0.h5,10000,0.00059992,-19262.0,3.6899998,0.460996058
3R3X_Ising_Float64_2_v=1.0.h5,10000,0.00059988,-19258.0,3.7099998,0.447877457
3R3X_Ising_Float64_3_v=1.0.h5,10000,0.00059994,-19278.0,3.6100001,0.444700604
3R3X_Ising_Float64_4_v=1.0.h5,10000,0.00059986,-19258.0,3.7099998,0.533454644
3R3X_Ising_Float64_5_v=1.0.h5,10000,0.00059984,-19272.0,3.64,0.43711341
3R3X_Ising_Float64_6_v=1.0.h5,10000,0.0005999,-19250.0,3.7500002,0.436985996
3R3X_Ising_Float64_7_v=1.0.h5,10000,0.0005999,-19272.0,3.64,0.440724018
3R3X_Ising_Float64_8_v=1.0.h5,10000,0.00059982,-19282.0,3.5900002,0.443778711
3R3X_Ising_Float64_9_v=1.0.h5,10000,0.00059992,-19256.0,3.72,0.441122022
3R3X_Ising_Float64_10_v=1.0.h5,10000,0.00059996,-19272.0,3.64,0.571572072
3R3X_Ising_Float64_1_v=1.0.h5,20000,0.000299945,-38506.0,3.735,0.862153664
3R3X_Ising_Float64_2_v=1.0.h5,20000,0.000299975,-38512.0,3.72,0.858678979
3R3X_Ising_Float64_3_v=1.0.h5,20000,0.00029999,-38480.0,3.8,0.974461407
3R3X_Ising_Float64_4_v=1.0.h5,20000,0.00029997,-38480.0,3.8,0.866696581
3R3X_Ising_Float64_5_v=1.0.h5,20000,0.00029998,-38490.0,3.7749999,0.847624721
3R3X_Ising_Float64_6_v=1.0.h5,20000,0.000299975,-38492.0,3.7700002,0.973992089
3R3X_Ising_Float64_7_v=1.0.h5,20000,0.00029997,-38470.0,3.8249998,0.851841724
3R3X_Ising_Float64_8_v=1.0.h5,20000,0.000299985,-38480.0,3.8,0.844497872
3R3X_Ising_Float64_9_v=1.0.h5,20000,0.00029999,-38480.0,3.8,0.964699418
3R3X_Ising_Float64_10_v=1.0.h5,20000,0.00029998,-38474.0,3.815,0.855453202
3R3X_Ising_Float64_1_v=1.0.h5,30000,0.00019999111111111112,-57698.0,3.8366668,1.277410466
3R3X_Ising_Float64_2_v=1.0.h5,30000,0.00019999333333333333,-57706.0,3.8233333,1.35477255
3R3X_Ising_Float64_3_v=1.0.h5,30000,0.00019999777777777777,-57688.0,3.8533335,1.283250975
3R3X_Ising_Float64_4_v=1.0.h5,30000,0.00019998666666666667,-57708.0,3.82,1.293834784
3R3X_Ising_Float64_5_v=1.0.h5,30000,0.00019998888888888888,-57714.0,3.81,1.277044505
3R3X_Ising_Float64_6_v=1.0.h5,30000,0.00019999555555555556,-57698.0,3.8366668,1.376234682
3R3X_Ising_Float64_7_v=1.0.h5,30000,0.00019999111111111112,-57740.0,3.7666667,1.263090844
3R3X_Ising_Float64_8_v=1.0.h5,30000,0.00019999333333333333,-57718.0,3.8033333,1.374777872
3R3X_Ising_Float64_9_v=1.0.h5,30000,0.00019999111111111112,-57702.0,3.83,1.249146386
3R3X_Ising_Float64_10_v=1.0.h5,30000,0.00019999111111111112,-57712.0,3.8133335,1.375315611
3R3X_Ising_Float64_1_v=1.0.h5,40000,0.000149995,-76908.0,3.8649998,1.709941223
3R3X_Ising_Float64_2_v=1.0.h5,40000,0.00014998875,-76938.0,3.8274999,1.843810002
3R3X_Ising_Float64_3_v=1.0.h5,40000,0.00014999625,-76906.0,3.8674998,1.722644077
3R3X_Ising_Float64_4_v=1.0.h5,40000,0.000149995,-76898.0,3.8775,1.768713568
3R3X_Ising_Float64_5_v=1.0.h5,40000,0.0001499975,-76878.0,3.9025002,1.843103651
3R3X_Ising_Float64_6_v=1.0.h5,40000,0.00014998625,-76946.0,3.8175,1.668048247
3R3X_Ising_Float64_7_v=1.0.h5,40000,0.00014999875,-76926.0,3.8424997,1.814277196
3R3X_Ising_Float64_8_v=1.0.h5,40000,0.000149995,-76986.0,3.7675002,1.694554311
3R3X_Ising_Float64_9_v=1.0.h5,40000,0.00014999125,-76964.0,3.795,1.765143979
3R3X_Ising_Float64_10_v=1.0.h5,40000,0.0001499975,-76960.0,3.8,1.713531956
3R3X_Ising_Float64_1_v=1.0.h5,50000,0.000119992,-96128.0,3.872,2.251978505
3R3X_Ising_Float64_2_v=1.0.h5,50000,0.0001199928,-96118.0,3.882,2.199667541
3R3X_Ising_Float64_3_v=1.0.h5,50000,0.0001199984,-96114.0,3.8860002,2.235290039
3R3X_Ising_Float64_4_v=1.0.h5,50000,0.0001199936,-96114.0,3.8860002,2.179831494
3R3X_Ising_Float64_5_v=1.0.h5,50000,0.0001199968,-96150.0,3.85,2.232057223
3R3X_Ising_Float64_6_v=1.0.h5,50000,0.0001199952,-96108.0,3.892,2.218155569
3R3X_Ising_Float64_7_v=1.0.h5,50000,0.0001199952,-96180.0,3.82,2.283873523
3R3X_Ising_Float64_8_v=1.0.h5,50000,0.0001199984,-96126.0,3.874,2.200868038
3R3X_Ising_Float64_9_v=1.0.h5,50000,0.0001199984,-96134.0,3.8660002,2.247968449
3R3X_Ising_Float64_10_v=1.0.h5,50000,0.0001199952,-96150.0,3.85,2.207976995
3R3X_Ising_Float64_1_v=1.0.h5,60000,9.999722222222222e-5,-115356.0,3.87,2.529858838
3R3X_Ising_Float64_2_v=1.0.h5,60000,9.999777777777778e-5,-115330.0,3.8916667,2.732472953
3R3X_Ising_Float64_3_v=1.0.h5,60000,9.9995e-5,-115306.0,3.9116666,2.653453979
3R3X_Ising_Float64_4_v=1.0.h5,60000,9.999888888888889e-5,-115338.0,3.8849998,2.660422609
3R3X_Ising_Float64_5_v=1.0.h5,60000,9.999666666666666e-5,-115328.0,3.8933332,2.640970857
3R3X_Ising_Float64_6_v=1.0.h5,60000,9.999722222222222e-5,-115338.0,3.8849998,2.695264057
3R3X_Ising_Float64_7_v=1.0.h5,60000,9.999666666666666e-5,-115338.0,3.8849998,2.651790728
3R3X_Ising_Float64_8_v=1.0.h5,60000,9.999888888888889e-5,-115328.0,3.8933332,2.612581508
3R3X_Ising_Float64_9_v=1.0.h5,60000,9.999777777777778e-5,-115306.0,3.9116666,2.629759527
3R3X_Ising_Float64_10_v=1.0.h5,60000,9.999888888888889e-5,-115354.0,3.8716667,2.704776774
3R3X_Ising_Float64_1_v=1.0.h5,70000,8.571265306122449e-5,-134562.0,3.8842857,3.090771506
3R3X_Ising_Float64_2_v=1.0.h5,70000,8.57134693877551e-5,-134600.0,3.857143,3.128374472
3R3X_Ising_Float64_3_v=1.0.h5,70000,8.57134693877551e-5,-134576.0,3.874286,3.013522608
3R3X_Ising_Float64_4_v=1.0.h5,70000,8.571265306122449e-5,-134556.0,3.8885713,3.100019152
3R3X_Ising_Float64_5_v=1.0.h5,70000,8.571265306122449e-5,-134552.0,3.8914285,3.111053986
3R3X_Ising_Float64_6_v=1.0.h5,70000,8.571224489795918e-5,-134570.0,3.8785715,3.084525039
3R3X_Ising_Float64_7_v=1.0.h5,70000,8.571224489795918e-5,-134556.0,3.8885713,3.139994117
3R3X_Ising_Float64_8_v=1.0.h5,70000,8.571224489795918e-5,-134556.0,3.8885713,3.111577078
3R3X_Ising_Float64_9_v=1.0.h5,70000,8.571102040816327e-5,-134560.0,3.8857143,3.063492134
3R3X_Ising_Float64_10_v=1.0.h5,70000,8.571224489795918e-5,-134520.0,3.914286,3.161562795
3R3X_Ising_Float64_1_v=1.0.h5,80000,7.499875e-5,-153782.0,3.88625,3.62433424
3R3X_Ising_Float64_2_v=1.0.h5,80000,7.499875e-5,-153740.0,3.9125,3.543123092
3R3X_Ising_Float64_3_v=1.0.h5,80000,7.49978125e-5,-153746.0,3.90875,3.445269867
3R3X_Ising_Float64_4_v=1.0.h5,80000,7.4999375e-5,-153802.0,3.8737497,3.603520427
3R3X_Ising_Float64_5_v=1.0.h5,80000,7.499875e-5,-153770.0,3.8937502,3.545976425
3R3X_Ising_Float64_6_v=1.0.h5,80000,7.4998125e-5,-153782.0,3.88625,3.426924778
3R3X_Ising_Float64_7_v=1.0.h5,80000,7.49984375e-5,-153698.0,3.9387503,3.613594405
3R3X_Ising_Float64_8_v=1.0.h5,80000,7.49984375e-5,-153726.0,3.9212499,3.447583251
3R3X_Ising_Float64_9_v=1.0.h5,80000,7.499875e-5,-153774.0,3.8912501,3.613654353
3R3X_Ising_Float64_10_v=1.0.h5,80000,7.499875e-5,-153796.0,3.8775,3.433632962
3R3X_Ising_Float64_1_v=1.0.h5,90000,6.666469135802469e-5,-172992.0,3.8933332,4.108350949
3R3X_Ising_Float64_2_v=1.0.h5,90000,6.666493827160494e-5,-172970.0,3.9055557,4.030053164
3R3X_Ising_Float64_3_v=1.0.h5,90000,6.666543209876543e-5,-172886.0,3.9522223,4.052227451
3R3X_Ising_Float64_4_v=1.0.h5,90000,6.666444444444445e-5,-172944.0,3.92,4.066518745
3R3X_Ising_Float64_5_v=1.0.h5,90000,6.666518518518518e-5,-172968.0,3.9066665,4.223385575
3R3X_Ising_Float64_6_v=1.0.h5,90000,6.666617283950618e-5,-173028.0,3.8733335,4.007937702
3R3X_Ising_Float64_7_v=1.0.h5,90000,6.666617283950618e-5,-173012.0,3.8822222,4.012553159
3R3X_Ising_Float64_8_v=1.0.h5,90000,6.666641975308642e-5,-173002.0,3.8877778,4.039305185
3R3X_Ising_Float64_9_v=1.0.h5,90000,6.666567901234569e-5,-172944.0,3.92,4.058399819
3R3X_Ising_Float64_10_v=1.0.h5,90000,6.666518518518518e-5,-173000.0,3.888889,3.992091915
3R3X_Ising_Float64_1_v=1.0.h5,100000,5.99988e-5,-192158.0,3.921,4.427294476
3R3X_Ising_Float64_2_v=1.0.h5,100000,5.9999e-5,-192156.0,3.9220002,4.364892791
3R3X_Ising_Float64_3_v=1.0.h5,100000,5.99984e-5,-192230.0,3.8849998,4.403303926
3R3X_Ising_Float64_4_v=1.0.h5,100000,5.99986e-5,-192164.0,3.918,4.408310225
3R3X_Ising_Float64_5_v=1.0.h5,100000,5.99988e-5,-192208.0,3.896,4.432362142
3R3X_Ising_Float64_6_v=1.0.h5,100000,5.99992e-5,-192166.0,3.917,4.381410164
3R3X_Ising_Float64_7_v=1.0.h5,100000,5.99998e-5,-192130.0,3.935,4.379324878
3R3X_Ising_Float64_8_v=1.0.h5,100000,5.99988e-5,-192200.0,3.9,4.387780511
