instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWaveZephyr_13_dense_12.h5,5616,-4352.1084,-4038.1165,-7.775703,0.916489862,2.283289158
randomIsingDWaveZephyr_13_dense_13.h5,5616,-4383.917,-4165.767,-5.236728,0.925236786,2.299876909
randomIsingDWaveZephyr_13_dense_14.h5,5616,-4273.049,-3806.7986,-12.24783,0.897266811,2.287521213
randomIsingDWaveZephyr_13_dense_15.h5,5616,-4365.88,-3937.0835,-10.891219,0.927737596,2.286919685
randomIsingDWaveZephyr_13_dense_16.h5,5616,-4408.65,-4051.6616,-8.81091,0.926438176,2.302659708
randomIsingDWaveZephyr_13_dense_17.h5,5616,-4378.883,-4011.8196,-9.149545,0.853988719,2.288157415
randomIsingDWaveZephyr_13_dense_18.h5,5616,-4404.686,-4100.8086,-7.4101834,0.908197826,2.303504891
randomIsingDWaveZephyr_13_dense_19.h5,5616,-4310.1704,-4065.128,-6.0279155,0.886639762,2.292143317
randomIsingDWaveZephyr_13_dense_2.h5,5616,-4316.467,-4073.5925,-5.962164,0.820709235,2.317986032
randomIsingDWaveZephyr_13_dense_20.h5,5616,-4352.9126,-3949.6091,-10.211225,0.864828924,2.299165923
randomIsingDWaveZephyr_13_dense_3.h5,5616,-4438.1094,-4046.2756,-9.683812,0.957785719,2.264275663
randomIsingDWaveZephyr_13_dense_4.h5,5616,-4381.0693,-4060.8062,-7.88669,0.859331716,2.368303451
randomIsingDWaveZephyr_13_dense_5.h5,5616,-4373.125,-3990.1584,-9.597778,0.880886444,2.271342885
randomIsingDWaveZephyr_13_dense_6.h5,5616,-4426.102,-4167.3057,-6.210161,0.850478638,2.298075193
randomIsingDWaveZephyr_13_dense_7.h5,5616,-4351.198,-3847.9692,-13.077782,0.894595494,2.291854571
randomIsingDWaveZephyr_13_dense_8.h5,5616,-4403.45,-3987.5735,-10.429317,0.94248437,2.297797256
randomIsingDWaveZephyr_13_dense_9.h5,5616,-4404.046,-4119.063,-6.9186344,0.828423934,2.262842677
randomIsingDWaveZephyr_14_dense_1.h5,6496,-5108.298,-4671.3315,-9.354213,1.226687789,3.069481546
randomIsingDWaveZephyr_14_dense_10.h5,6496,-5078.7793,-4503.5664,-12.772386,1.152967292,3.039541309
randomIsingDWaveZephyr_14_dense_11.h5,6496,-5117.374,-4952.1113,-3.3372169,1.3084406,3.025147535
randomIsingDWaveZephyr_14_dense_12.h5,6496,-5037.543,-4678.8125,-7.6671267,1.22337005,3.113763535
randomIsingDWaveZephyr_14_dense_13.h5,6496,-4970.2393,-4844.7974,-2.5892084,1.158553915,3.112276486
randomIsingDWaveZephyr_14_dense_14.h5,6496,-5037.583,-4671.1875,-7.843734,1.158873379,3.061534721
randomIsingDWaveZephyr_14_dense_15.h5,6496,-5055.394,-4587.998,-10.187363,1.187781855,3.032779013
randomIsingDWaveZephyr_14_dense_16.h5,6496,-5053.2407,-4709.9404,-7.2888455,1.189932482,3.056236664
randomIsingDWaveZephyr_14_dense_17.h5,6496,-5031.0596,-4757.226,-5.7561593,1.242564867,3.093814724
randomIsingDWaveZephyr_14_dense_18.h5,6496,-5097.1255,-4577.111,-11.361198,1.161328547,3.019482126
randomIsingDWaveZephyr_14_dense_19.h5,6496,-5055.453,-4559.536,-10.876479,1.366837593,3.050830793
randomIsingDWaveZephyr_14_dense_2.h5,6496,-5102.274,-4769.71,-6.972415,1.285754403,3.030336927
randomIsingDWaveZephyr_14_dense_20.h5,6496,-5046.3413,-4637.5444,-8.814943,1.17550231,3.023756112
randomIsingDWaveZephyr_14_dense_3.h5,6496,-5057.4663,-4643.856,-8.906614,1.266803096,3.037366537
randomIsingDWaveZephyr_14_dense_4.h5,6496,-5062.0986,-4677.2363,-8.228413,1.203557692,3.04422521
randomIsingDWaveZephyr_14_dense_5.h5,6496,-5045.5576,-4503.1323,-12.045511,1.154609002,3.056955329
randomIsingDWaveZephyr_14_dense_6.h5,6496,-5026.8135,-4577.4966,-9.815778,1.173474979,3.014845121
randomIsingDWaveZephyr_14_dense_7.h5,6496,-5090.4873,-4690.3506,-8.531062,1.205335908,3.040857938
randomIsingDWaveZephyr_14_dense_8.h5,6496,-5063.047,-4746.6685,-6.665273,1.130574541,3.059768003
randomIsingDWaveZephyr_14_dense_9.h5,6496,-5099.34,-4944.4014,-3.1336143,1.109233826,3.049312459
randomIsingDWaveZephyr_15_dense_1.h5,7440,-5849.9326,-5473.424,-6.878853,1.55422373,3.99504972
randomIsingDWaveZephyr_15_dense_10.h5,7440,-5778.834,-5132.7817,-12.586786,1.446644045,3.994017232
randomIsingDWaveZephyr_15_dense_11.h5,7440,-5763.405,-5326.328,-8.205966,1.607532499,3.984279294
randomIsingDWaveZephyr_15_dense_12.h5,7440,-5908.5547,-5337.3706,-10.7016,1.437391344,4.103666724
randomIsingDWaveZephyr_15_dense_13.h5,7440,-5849.966,-5430.722,-7.7198505,1.422867259,3.982568543
randomIsingDWaveZephyr_15_dense_14.h5,7440,-5852.206,-5142.4976,-13.800852,1.452497128,4.000270317
randomIsingDWaveZephyr_15_dense_15.h5,7440,-5812.077,-5182.8003,-12.141638,1.44516486,3.987287681
randomIsingDWaveZephyr_15_dense_16.h5,7440,-5790.8643,-5086.964,-13.8373375,1.557298782,3.989785003
randomIsingDWaveZephyr_15_dense_17.h5,7440,-5853.9814,-5250.007,-11.504264,1.607705084,3.965881054
randomIsingDWaveZephyr_15_dense_18.h5,7440,-5853.175,-5232.51,-11.861708,1.511525586,4.169946786
randomIsingDWaveZephyr_15_dense_19.h5,7440,-5783.873,-5257.0234,-10.021824,1.503939302,3.962494566
randomIsingDWaveZephyr_15_dense_2.h5,7440,-5844.3486,-5431.692,-7.597204,1.482857228,3.997977674
randomIsingDWaveZephyr_15_dense_20.h5,7440,-5843.2363,-5431.291,-7.5846663,1.539198612,3.984198415
randomIsingDWaveZephyr_15_dense_3.h5,7440,-5854.403,-5472.3203,-6.9820933,1.465307175,3.986859441
randomIsingDWaveZephyr_15_dense_4.h5,7440,-5701.676,-5249.838,-8.606702,1.451639731,3.999282826
randomIsingDWaveZephyr_15_dense_5.h5,7440,-5867.084,-5473.903,-7.182831,1.486034068,3.994080797
randomIsingDWaveZephyr_15_dense_6.h5,7440,-5736.6616,-5365.2515,-6.9225116,1.563086982,3.998432381
randomIsingDWaveZephyr_15_dense_7.h5,7440,-5785.3994,-5014.1577,-15.381281,1.695365864,3.978561356
randomIsingDWaveZephyr_15_dense_8.h5,7440,-5922.7256,-5317.417,-11.383508,1.506508959,3.998997731
randomIsingDWaveZephyr_15_dense_9.h5,7440,-5812.216,-5507.395,-5.5347548,1.579570664,3.984550387
